utterance_id,conversation_id,text,speaker_id,character_name,gender,movie_id,movie_name,release_year,rating,votes,genre,entities,sentiment
L35468,L35468,"Listen, dear. I want to ask you something. I know it's a silly thing for me to ask you, but . . . I want you to tell me the truth. Where were you last night?",u288,DICKSON,m,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('last night', 'TIME')]",0.6597
L35010,L35010,All right. I'll postpone the whole thing until tomorrow night.,u299,MRS. DICKSON,f,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('tomorrow night', 'TIME')]",-0.2263
L35005,L35001,Don't you forget that I'm still the head man around here too. Now we'll get the tickets changed for tomorrow night. You and I are going out together. How's that?,u288,DICKSON,m,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('tomorrow', 'DATE')]",0.1695
L35002,L35001,"Ho, ho, ho, yourself! I wouldn't laugh if I were you. You may not suspect it, but I'm still attractive - to some.",u299,MRS. DICKSON,f,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('ho', 'GPE'), ('ho', 'GPE')]",0.5609
L34968,L34968,"If this isn't a red-letter day for Tom Dickson! First I trample on the Board of Directors, then I promote Matt here to assistant cashier, and now to complete the day I have a visit from my sweet and lovely and gorgeous wife. What a man, what a man!",u288,DICKSON,m,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('Tom Dickson', 'PERSON'), ('First', 'ORDINAL'), ('the Board of Directors', 'ORG'), ('Matt', 'PERSON'), ('the day', 'DATE')]",0.9323
L35585,L35584,"Oh, no! It's not for you. You're only going to get married. Mrs. Dickson and I are going to go on the honeymoon.",u288,DICKSON,m,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('Dickson', 'PERSON')]",-0.3595
L35578,L35576,"Say, I know what's the matter with you. Matt!",u288,DICKSON,m,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('Matt', 'PERSON')]",0.1007
L35577,L35576,Good morning.,u292,HELEN,f,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('morning', 'TIME')]",0.4404
L35576,L35576,"Good morning, Helen.",u288,DICKSON,m,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('morning', 'TIME'), ('Helen', 'GPE')]",0.4404
L35487,L35487,"You want the rest of those numbers, Mr. Dickson?",u292,HELEN,f,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('Dickson', 'PERSON')]",0.0772
L35349,L35349,"Come on in here, Helen. Bring your book. I want some numbers to try to get some action. Get Parker at the Union-Leeds - the Exchange . . . Winslow and old man Harris at the Home Mortgage. Snap into it, Helen. Just as quick as you can.",u288,DICKSON,m,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('Helen', 'PERSON'), ('Get Parker', 'PERSON'), ('Exchange', 'ORG'), ('Harris', 'PERSON'), ('the Home Mortgage', 'ORG'), ('Helen', 'GPE')]",0.0772
L35150,L35150,"Oh, Mr. Dickson - they're going to arrest Matt. They think he did it!",u292,HELEN,f,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('Dickson', 'PERSON'), ('Matt', 'PERSON')]",-0.4003
L34925,L34925,"Helen, tell Matt I want to see him.",u288,DICKSON,m,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('Matt', 'PERSON')]",0.0772
L34766,L34766,Good morning.,u292,HELEN,f,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('morning', 'TIME')]",0.4404
L34782,L34781,Mr. Schaffer will take good care of you. He'll give you fifteen - maybe twenty . . .,u288,DICKSON,m,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('Schaffer', 'PERSON'), ('fifteen', 'CARDINAL'), ('twenty', 'CARDINAL')]",0.7269
L34781,L34781,"But, Mr. Dickson, I thought you were going to take care of the mortgage. I only want ten thousand. The property is worth sixty.",u301,MRS. PEMBROKE,?,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('Dickson', 'PERSON'), ('sixty', 'CARDINAL')]",0.7964
L34777,L34776,"Ah, Mrs. Pembroke. I spoke to Mr. Schaffer at the Guaranty. He's going to take care of that mortgage for you . . .",u288,DICKSON,m,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('Pembroke', 'PERSON'), ('Schaffer', 'PERSON')]",0.4939
L34762,L34761,"Good morning, Mr. Dickson.",u301,MRS. PEMBROKE,?,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('morning', 'TIME'), ('Dickson', 'PERSON')]",0.4404
L34761,L34761,"Good morning, Mrs. Pembroke.",u288,DICKSON,m,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('Pembroke', 'PERSON')]",0.4404
L34755,L34751,"My goodness, you ought to have a uniform. How much does one cost?",u288,DICKSON,m,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('one', 'CARDINAL')]",0.4588
L35583,L35582,"Gee, thanks, Mr. Dickson",u297,MATT,m,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('Dickson', 'PERSON')]",0.4404
L35582,L35582,"Helen, while you're downtown, you might stop in and make reservations for the bridal suite on the Berengaria sailing next week.",u288,DICKSON,m,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('Berengaria', 'GPE'), ('next week', 'DATE')]",-0.296
L35579,L35579,I want you both to take the day off. Go downtown and get a license and get married right away!,u288,DICKSON,m,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('the day', 'DATE')]",0.1511
L35505,L35494,"All right. That's all.  Please, Matt.",u288,DICKSON,m,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('Matt', 'PERSON')]",0.3182
L35500,L35494,"Listen, Mr. Dickson, don't let them lick you just because a couple of big shots turned you down. You've got more friends than anybody in this town. Little guys - guys who wouldn't be in business if it weren't for you. All you've got to do is",u297,MATT,m,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('Dickson', 'PERSON')]",0.5256
L35496,L35494,"You're not giving up, are you, Mr. Dickson?",u297,MATT,m,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('Dickson', 'PERSON')]",-0.2584
L35308,L35305,"Yes, you are. You're protecting somebody. Now listen, it doesn't make any difference who it is. It can't be as important as this. Now come on, tell me. Where were you last night?  Come on, don't be a fool. Matt, you trust me, don't you?",u288,DICKSON,m,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('last night', 'TIME'), ('Matt', 'PERSON')]",0.8006
L35307,L35305,"No, I'm not Mr. Dickson!",u297,MATT,m,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('Dickson', 'PERSON')]",-0.3595
L35302,L35302,"Wait a minute. Wait a minute.  Matt, do you realize you're up against something? You're being charged with murder. It's serious, son. Now come on, I know you didn't do it.  But we've got to make them believe it. Come on, tell the truth, where were you last night?",u288,DICKSON,m,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('a minute', 'TIME'), ('Matt', 'PERSON'), ('last night', 'TIME')]",-0.2047
L34963,L34962,"Aw, go on, forget it. You came through, didn't you? That's all I wanted. A lot of them didn't think you would. You don't know how much satisfaction it's been to me. It's been swell. Well, when are you and Helen going to get married?",u288,DICKSON,m,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('Helen', 'PERSON')]",0.5362
L34962,L34962,"Aw, I'm sorry, Mr. Dickson. It's just kind of sudden, that's all.  Sure, I'm excited. I think it's great. Only, well, you've done so much for me already . . . I'll never be able to thank you enough.",u297,MATT,m,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('Dickson', 'PERSON')]",0.9022
L35464,L35462,You don't want to check up on anybody. I'll do all the checking up. Wait a minute.,u288,DICKSON,m,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('a minute', 'TIME')]",-0.0572
L35463,L35462,"Don't worry, Mr. Dickson. We'll find out whether he's telling the truth. I'll have a man from headquarters check up on it right away.",u294,INSPECTOR,?,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('Dickson', 'PERSON')]",0.5727
L35437,L35436,"Why, you must be crazy. I've known this man for years.",u288,DICKSON,m,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('years', 'DATE')]",-0.34
L35298,L35297,"Listen, Matt. If you don't tell the truth, I can't help you. Where were you last night?",u288,DICKSON,m,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('Matt', 'PERSON'), ('last night', 'TIME')]",-0.4973
L35238,L35238,"All I know is the bank's been robbed and a murder's been committed. The way I see it, Brown here looks guilty.",u294,INSPECTOR,?,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('Brown', 'PERSON')]",-0.1779
L35171,L35167,"Why, certainly he can.  Matt, now all you've got to do is tell them where you were last night, between twelve and twelve-thirty, and everything will be all right.",u288,DICKSON,m,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('Matt', 'PERSON'), ('last night', 'TIME'), ('between twelve and twelve-thirty', 'CARDINAL')]",0.34
L35168,L35167,The clock opposite the vault was stopped by a bullet at 12:09.,u294,INSPECTOR,?,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('12:09', 'TIME')]",-0.2263
L35158,L35155,"It's an inside job. That's a cinch. Whoever did it had a pretty good picture of the layout. Now Brown, here, is in charge of the vaults, isn't he?",u294,INSPECTOR,?,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('Brown', 'PERSON')]",0.7269
L35348,L35345,"I hate to do this, but I've got to have time to dig up some help. I think I know where I can get some real cash. Snap into it, Sampson. We will lick this thing yet.",u288,DICKSON,m,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('Sampson', 'GPE')]",0.296
L35310,L35310,"Look at them, Mr. Dickson. They're going crazy.",u304,SAMPSON,?,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('Dickson', 'PERSON')]",-0.34
L35252,L35252,"The bank's reputation wouldn't be worth a nickel after that. This is just a flurry, that's all. They've heard about the robbery and got panic-stricken. Listen, get a hold of our available securities and have them turned into cash. Wait a minute. Get my personal stuff and have that turned into cash too. Tell the boys anyone caught arguing with a depositor will be fired on the spot.",u288,DICKSON,m,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('a minute', 'TIME')]",-0.7241
L35021,L35021,Good. I'll take this along with me. Tell Clyde I'll see him tomorrow. I'm sick and tired of the delay.,u288,DICKSON,m,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('Tell Clyde', 'PERSON'), ('tomorrow', 'DATE')]",-0.6808
L35019,L35019,"Well, Sampson, what is it?",u288,DICKSON,m,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('Sampson', 'PERSON')]",0.2732
L35394,L35393,"But you said it would be safe! It's his life insurance money. Oh, please, I'll go to the Old Ladies' Home if you don't do something, please!",u296,LADY,?,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[(""the Old Ladies' Home"", 'ORG')]",0.8843
L35522,L35520,"The big guys have got the screws on him. You've got to come through for him, Mr. Conway. He came through for you a hundred times. If his friends don't help him, who is going to help him?",u297,MATT,m,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('Conway', 'PERSON'), ('a hundred', 'CARDINAL')]",-0.3434
L35520,L35520,Dickson's in a jam I tell you. The run's getting worse.,u297,MATT,m,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('Dickson', 'ORG')]",-0.4767
L35036,L35033,"Who? Cluett? No, not yet. But I'd like to take a crack at that stiff- necked, horse dollar.[6]",u297,MATT,m,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('Cluett', 'PERSON')]",0.4606
L34978,L34978,"Oh Matt, you must be mistaken.",u292,HELEN,f,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('Matt', 'PERSON')]",-0.3612
L34974,L34974,"What's the matter, Matt? Gee, I thought you'd be thrilled to death.",u292,HELEN,f,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('Matt', 'PERSON')]",-0.2263
L35294,L35293,"That's all, Mrs. Halligan. Thanks.",u294,INSPECTOR,?,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('Halligan', 'PERSON')]",0.4404
L35289,L35285,"No - because me clock struck four, and when it strikes four, it's one.",u300,MRS. HALLIGAN,?,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('four', 'CARDINAL'), ('four', 'CARDINAL')]",-0.6908
L35288,L35285,"Yes, I know. Cause the Dooley sisters weren't in yet.",u294,INSPECTOR,?,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('Dooley', 'ORG')]",0.4019
L35280,L35276,I don't care about the Dooley sisters - what time did he get in?,u294,INSPECTOR,?,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('Dooley', 'ORG')]",-0.3875
L35300,L35300,"But I wasn't here, Mr. Dickson. Honest I wasn't . . .",u297,MATT,m,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('Dickson', 'PERSON')]",0.6652
L35265,L35261,"Eleven o'clock, eh? Are you sure it was that?",u294,INSPECTOR,?,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[(""Eleven o'clock"", 'TIME')]",0.3939
L35138,L35138,"You turned off the burglar alarm, you set the time clock, came back at twelve and emptied the boxes, didn't you?",u294,INSPECTOR,?,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('twelve', 'CARDINAL')]",-0.4767
L35526,L35526,"Certainly, Mr. Jones! Certainly! Charlie!",u305,TELLER,?,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('Jones', 'PERSON'), ('Charlie', 'PERSON')]",0.6884
L35031,L35028,"Charlie's upstairs as sore as a pup. He's out fourteen cents, and he can't find it.",u305,TELLER,?,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('Charlie', 'PERSON'), ('fourteen cents', 'MONEY')]",-0.3612
L34644,L34643,"Yeah, what did he do with his first one?",u305,TELLER,?,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('first', 'ORDINAL')]",0.296
L34619,L34618,"I'm okay, Matt.",u305,TELLER,?,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('Matt', 'PERSON')]",0.2263
L34617,L34616,"Okay, Matt.",u305,TELLER,?,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('Matt', 'PERSON')]",0.2263
L34616,L34616,"You're carrying too much money on you, Hank. You better turn some in tonight.",u297,MATT,m,m18,american madness,1932,7.4,702,"[, ', d, r, a, m, a, ', ]","[('Hank', 'PERSON'), ('tonight', 'TIME')]",0.4404
L35643,L35642,"I said like a Comanche, not this Comanche.",u309,COMANCHE TOM,?,m19,american outlaws,2001,5.7,7425,"[, ', a, c, t, i, o, n, ', ,,  , ', w, e, s, t, e, r, n, ', ]","[('Comanche', 'PRODUCT'), ('Comanche', 'PRODUCT')]",0.3612
L36427,L36426,You're just upset about Jesse. We all are.,u308,COLE,m,m19,american outlaws,2001,5.7,7425,"[, ', a, c, t, i, o, n, ', ,,  , ', w, e, s, t, e, r, n, ', ]","[('Jesse', 'PERSON')]",-0.3818
L36426,L36426,"I'm sorry, Cole.",u306,BOB,m,m19,american outlaws,2001,5.7,7425,"[, ', a, c, t, i, o, n, ', ,,  , ', w, e, s, t, e, r, n, ', ]","[('Cole', 'PRODUCT')]",-0.0772
L36424,L36421,Swear on Jimmy's grave.,u306,BOB,m,m19,american outlaws,2001,5.7,7425,"[, ', a, c, t, i, o, n, ', ,,  , ', w, e, s, t, e, r, n, ', ]","[('Jimmy', 'PERSON')]",-0.4215
L36399,L36394,"Leave me alone, Bob.",u308,COLE,m,m19,american outlaws,2001,5.7,7425,"[, ', a, c, t, i, o, n, ', ,,  , ', w, e, s, t, e, r, n, ', ]","[('Bob', 'PERSON')]",-0.296
L36398,L36394,"Cole, we're outlaws. Not exactly the most respectable job, if you know what I mean.",u306,BOB,m,m19,american outlaws,2001,5.7,7425,"[, ', a, c, t, i, o, n, ', ,,  , ', w, e, s, t, e, r, n, ', ]","[('Cole', 'PRODUCT')]",0.4927
L36397,L36394,"As long as people think Jesse's still riding, we will never get the respect we deserve.",u308,COLE,m,m19,american outlaws,2001,5.7,7425,"[, ', a, c, t, i, o, n, ', ,,  , ', w, e, s, t, e, r, n, ', ]","[('Jesse', 'PERSON')]",-0.3724
L36291,L36291,"That's what the newspapers say. Weren't for Jesse James, this gang wouldn't be able to find a goat's ass with a stick.",u308,COLE,m,m19,american outlaws,2001,5.7,7425,"[, ', a, c, t, i, o, n, ', ,,  , ', w, e, s, t, e, r, n, ', ]","[('Jesse James', 'PERSON')]",-0.5423
L36130,L36130,"No, Jimmy has a point. The Younger-James Gang could be confusing.",u306,BOB,m,m19,american outlaws,2001,5.7,7425,"[, ', a, c, t, i, o, n, ', ,,  , ', w, e, s, t, e, r, n, ', ]","[('Jimmy', 'PERSON'), ('James Gang', 'PERSON')]",-0.4767
L35966,L35964,I say we ride into town and kill us some Pinkertons and railroad men.,u308,COLE,m,m19,american outlaws,2001,5.7,7425,"[, ', a, c, t, i, o, n, ', ,,  , ', w, e, s, t, e, r, n, ', ]","[('Pinkertons', 'PERSON')]",-0.6908
L35965,L35964,The sheriff says it was a gang of drunk Kansas boys.,u306,BOB,m,m19,american outlaws,2001,5.7,7425,"[, ', a, c, t, i, o, n, ', ,,  , ', w, e, s, t, e, r, n, ', ]","[('Kansas', 'GPE')]",-0.34
L35590,L35589,"Dammit, this stopped being fun about two years ago!",u306,BOB,m,m19,american outlaws,2001,5.7,7425,"[, ', a, c, t, i, o, n, ', ,,  , ', w, e, s, t, e, r, n, ', ]","[('about two years ago', 'DATE')]",0.4003
L35828,L35828,"They came up, made the same offer they made you folks. Our little brother Jim tried to chase 'em off, one of those detectives hit him in the head, knocked him out. Cole lost his temper.",u306,BOB,m,m19,american outlaws,2001,5.7,7425,"[, ', a, c, t, i, o, n, ', ,,  , ', w, e, s, t, e, r, n, ', ]","[('Jim', 'PERSON'), ('one', 'CARDINAL'), ('Cole', 'PRODUCT')]",-0.6249
